file_name,path,well_plate,well,plate,date_time,RFU,platekey,population,treatment,replicate,start_time,days,acclimation_conditions,experiment_conditions
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,C08_6,C08,6,2019-10-11T17:19:19Z,14,2,1.8,1,8,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,D08_6,D08,6,2019-10-11T17:19:19Z,27,2,3.7,3,7,2019-10-09T16:00:09Z,2.0549768518518516,cycle_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,E08_6,E08,6,2019-10-11T17:19:19Z,28,2,1.2,1,2,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate6-2019-10-11_1726pm_191011_172619_0001_,data-raw/chlorophyll/aquatic-ecology-,F08_6,F08,6,2019-10-11T17:19:19Z,23,2,1.8,1,8,2019-10-09T16:00:09Z,2.0549768518518516,light_acclimated,grown_in_cycle
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_1,B09,1,2019-10-09T16:00:09Z,5,1,1.7,1,7,2019-10-09T16:00:09Z,0,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_1,C09,1,2019-10-09T16:00:09Z,14,1,2.4,2,4,2019-10-09T16:00:09Z,0,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_1,D09,1,2019-10-09T16:00:09Z,2,1,1.3,1,3,2019-10-09T16:00:09Z,0,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_1,E09,1,2019-10-09T16:00:09Z,9,1,2.5,2,5,2019-10-09T16:00:09Z,0,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-09_191009_160756_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_1,F09,1,2019-10-09T16:00:09Z,13,1,2.2,2,2,2019-10-09T16:00:09Z,0,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_1,B09,1,2019-10-10T07:34:45Z,8,1,1.7,1,7,2019-10-09T16:00:09Z,0.6490277777777778,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_1,C09,1,2019-10-10T07:34:45Z,15,1,2.4,2,4,2019-10-09T16:00:09Z,0.6490277777777778,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_1,D09,1,2019-10-10T07:34:45Z,3,1,1.3,1,3,2019-10-09T16:00:09Z,0.6490277777777778,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_1,E09,1,2019-10-10T07:34:45Z,12,1,2.5,2,5,2019-10-09T16:00:09Z,0.6490277777777778,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_0741am_191010_074530_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_1,F09,1,2019-10-10T07:34:45Z,12,1,2.2,2,2,2019-10-09T16:00:09Z,0.6490277777777778,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_1,B09,1,2019-10-10T17:11:56Z,7,1,1.7,1,7,2019-10-09T16:00:09Z,1.049849537037037,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_1,C09,1,2019-10-10T17:11:56Z,17,1,2.4,2,4,2019-10-09T16:00:09Z,1.049849537037037,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_1,D09,1,2019-10-10T17:11:56Z,3,1,1.3,1,3,2019-10-09T16:00:09Z,1.049849537037037,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_1,E09,1,2019-10-10T17:11:56Z,14,1,2.5,2,5,2019-10-09T16:00:09Z,1.049849537037037,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-10_1718pm_191010_171904_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_1,F09,1,2019-10-10T17:11:56Z,20,1,2.2,2,2,2019-10-09T16:00:09Z,1.049849537037037,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_1,B09,1,2019-10-11T07:51:32Z,10,1,1.7,1,7,2019-10-09T16:00:09Z,1.6606828703703704,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_1,C09,1,2019-10-11T07:51:32Z,25,1,2.4,2,4,2019-10-09T16:00:09Z,1.6606828703703704,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_1,D09,1,2019-10-11T07:51:32Z,5,1,1.3,1,3,2019-10-09T16:00:09Z,1.6606828703703704,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_1,E09,1,2019-10-11T07:51:32Z,19,1,2.5,2,5,2019-10-09T16:00:09Z,1.6606828703703704,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_0758am_191011_075851_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_1,F09,1,2019-10-11T07:51:32Z,26,1,2.2,2,2,2019-10-09T16:00:09Z,1.6606828703703704,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_1,B09,1,2019-10-11T16:37:38Z,16,1,1.7,1,7,2019-10-09T16:00:09Z,2.0260300925925927,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_1,C09,1,2019-10-11T16:37:38Z,41,1,2.4,2,4,2019-10-09T16:00:09Z,2.0260300925925927,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_1,D09,1,2019-10-11T16:37:38Z,6,1,1.3,1,3,2019-10-09T16:00:09Z,2.0260300925925927,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_1,E09,1,2019-10-11T16:37:38Z,35,1,2.5,2,5,2019-10-09T16:00:09Z,2.0260300925925927,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate1-2019-10-11_1644pm_191011_164443_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_1,F09,1,2019-10-11T16:37:38Z,32,1,2.2,2,2,2019-10-09T16:00:09Z,2.0260300925925927,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_2,B09,2,2019-10-09T16:08:44Z,8,2,2.6,2,6,2019-10-09T16:00:09Z,0.005960648148148148,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_2,C09,2,2019-10-09T16:08:44Z,14,2,3.3,3,3,2019-10-09T16:00:09Z,0.005960648148148148,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_2,D09,2,2019-10-09T16:08:44Z,14,2,2.8,2,8,2019-10-09T16:00:09Z,0.005960648148148148,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_2,E09,2,2019-10-09T16:08:44Z,17,2,2.4,2,4,2019-10-09T16:00:09Z,0.005960648148148148,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-09_191009_161542_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_2,F09,2,2019-10-09T16:08:44Z,12,2,1.1,1,1,2019-10-09T16:00:09Z,0.005960648148148148,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_2,B09,2,2019-10-10T07:46:19Z,11,2,2.6,2,6,2019-10-09T16:00:09Z,0.6570601851851852,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_2,C09,2,2019-10-10T07:46:19Z,10,2,3.3,3,3,2019-10-09T16:00:09Z,0.6570601851851852,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_2,D09,2,2019-10-10T07:46:19Z,27,2,2.8,2,8,2019-10-09T16:00:09Z,0.6570601851851852,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_2,E09,2,2019-10-10T07:46:19Z,25,2,2.4,2,4,2019-10-09T16:00:09Z,0.6570601851851852,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_0753am_191010_075331_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_2,F09,2,2019-10-10T07:46:19Z,15,2,1.1,1,1,2019-10-09T16:00:09Z,0.6570601851851852,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_1729pm_191010_172916_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_2,B09,2,2019-10-10T17:22:16Z,9,2,2.6,2,6,2019-10-09T16:00:09Z,1.057025462962963,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_1729pm_191010_172916_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_2,C09,2,2019-10-10T17:22:16Z,10,2,3.3,3,3,2019-10-09T16:00:09Z,1.057025462962963,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_1729pm_191010_172916_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_2,D09,2,2019-10-10T17:22:16Z,30,2,2.8,2,8,2019-10-09T16:00:09Z,1.057025462962963,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_1729pm_191010_172916_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_2,E09,2,2019-10-10T17:22:16Z,32,2,2.4,2,4,2019-10-09T16:00:09Z,1.057025462962963,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-10_1729pm_191010_172916_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_2,F09,2,2019-10-10T17:22:16Z,14,2,1.1,1,1,2019-10-09T16:00:09Z,1.057025462962963,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_0808am_191011_080849_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_2,B09,2,2019-10-11T08:01:47Z,12,2,2.6,2,6,2019-10-09T16:00:09Z,1.6678009259259259,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_0808am_191011_080849_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_2,C09,2,2019-10-11T08:01:47Z,7,2,3.3,3,3,2019-10-09T16:00:09Z,1.6678009259259259,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_0808am_191011_080849_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_2,D09,2,2019-10-11T08:01:47Z,51,2,2.8,2,8,2019-10-09T16:00:09Z,1.6678009259259259,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_0808am_191011_080849_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_2,E09,2,2019-10-11T08:01:47Z,41,2,2.4,2,4,2019-10-09T16:00:09Z,1.6678009259259259,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_0808am_191011_080849_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_2,F09,2,2019-10-11T08:01:47Z,21,2,1.1,1,1,2019-10-09T16:00:09Z,1.6678009259259259,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_1653pm_191011_165310_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_2,B09,2,2019-10-11T16:46:09Z,19,2,2.6,2,6,2019-10-09T16:00:09Z,2.0319444444444446,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_1653pm_191011_165310_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_2,C09,2,2019-10-11T16:46:09Z,14,2,3.3,3,3,2019-10-09T16:00:09Z,2.0319444444444446,cycle_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_1653pm_191011_165310_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_2,D09,2,2019-10-11T16:46:09Z,62,2,2.8,2,8,2019-10-09T16:00:09Z,2.0319444444444446,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_1653pm_191011_165310_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_2,E09,2,2019-10-11T16:46:09Z,57,2,2.4,2,4,2019-10-09T16:00:09Z,2.0319444444444446,dark_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate2-2019-10-11_1653pm_191011_165310_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_2,F09,2,2019-10-11T16:46:09Z,34,2,1.1,1,1,2019-10-09T16:00:09Z,2.0319444444444446,light_acclimated,grown_in_light
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-09_191009_162440_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_3,B09,3,2019-10-09T16:17:44Z,12,1,1.7,1,7,2019-10-09T16:00:09Z,0.012210648148148148,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-09_191009_162440_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_3,C09,3,2019-10-09T16:17:44Z,13,1,2.4,2,4,2019-10-09T16:00:09Z,0.012210648148148148,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-09_191009_162440_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_3,D09,3,2019-10-09T16:17:44Z,3,1,1.3,1,3,2019-10-09T16:00:09Z,0.012210648148148148,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-09_191009_162440_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_3,E09,3,2019-10-09T16:17:44Z,6,1,2.5,2,5,2019-10-09T16:00:09Z,0.012210648148148148,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-09_191009_162440_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_3,F09,3,2019-10-09T16:17:44Z,22,1,2.2,2,2,2019-10-09T16:00:09Z,0.012210648148148148,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_0801am_191010_080207_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_3,B09,3,2019-10-10T07:55:04Z,17,1,1.7,1,7,2019-10-09T16:00:09Z,0.6631365740740741,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_0801am_191010_080207_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_3,C09,3,2019-10-10T07:55:04Z,17,1,2.4,2,4,2019-10-09T16:00:09Z,0.6631365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_0801am_191010_080207_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_3,D09,3,2019-10-10T07:55:04Z,3,1,1.3,1,3,2019-10-09T16:00:09Z,0.6631365740740741,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_0801am_191010_080207_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_3,E09,3,2019-10-10T07:55:04Z,10,1,2.5,2,5,2019-10-09T16:00:09Z,0.6631365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_0801am_191010_080207_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_3,F09,3,2019-10-10T07:55:04Z,20,1,2.2,2,2,2019-10-09T16:00:09Z,0.6631365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_1740pm_191010_174045_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_3,B09,3,2019-10-10T17:33:43Z,22,1,1.7,1,7,2019-10-09T16:00:09Z,1.0649768518518519,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_1740pm_191010_174045_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_3,C09,3,2019-10-10T17:33:43Z,17,1,2.4,2,4,2019-10-09T16:00:09Z,1.0649768518518519,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_1740pm_191010_174045_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_3,D09,3,2019-10-10T17:33:43Z,5,1,1.3,1,3,2019-10-09T16:00:09Z,1.0649768518518519,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_1740pm_191010_174045_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_3,E09,3,2019-10-10T17:33:43Z,11,1,2.5,2,5,2019-10-09T16:00:09Z,1.0649768518518519,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-10_1740pm_191010_174045_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_3,F09,3,2019-10-10T17:33:43Z,11,1,2.2,2,2,2019-10-09T16:00:09Z,1.0649768518518519,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_0817am_191011_081735_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_3,B09,3,2019-10-11T08:10:35Z,21,1,1.7,1,7,2019-10-09T16:00:09Z,1.673912037037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_0817am_191011_081735_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_3,C09,3,2019-10-11T08:10:35Z,21,1,2.4,2,4,2019-10-09T16:00:09Z,1.673912037037037,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_0817am_191011_081735_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_3,D09,3,2019-10-11T08:10:35Z,5,1,1.3,1,3,2019-10-09T16:00:09Z,1.673912037037037,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_0817am_191011_081735_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_3,E09,3,2019-10-11T08:10:35Z,9,1,2.5,2,5,2019-10-09T16:00:09Z,1.673912037037037,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_0817am_191011_081735_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_3,F09,3,2019-10-11T08:10:35Z,17,1,2.2,2,2,2019-10-09T16:00:09Z,1.673912037037037,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_1701pm_191011_170137_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_3,B09,3,2019-10-11T16:54:34Z,27,1,1.7,1,7,2019-10-09T16:00:09Z,2.0377893518518517,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_1701pm_191011_170137_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_3,C09,3,2019-10-11T16:54:34Z,27,1,2.4,2,4,2019-10-09T16:00:09Z,2.0377893518518517,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_1701pm_191011_170137_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_3,D09,3,2019-10-11T16:54:34Z,6,1,1.3,1,3,2019-10-09T16:00:09Z,2.0377893518518517,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_1701pm_191011_170137_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_3,E09,3,2019-10-11T16:54:34Z,12,1,2.5,2,5,2019-10-09T16:00:09Z,2.0377893518518517,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate3-2019-10-11_1701pm_191011_170137_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_3,F09,3,2019-10-11T16:54:34Z,26,1,2.2,2,2,2019-10-09T16:00:09Z,2.0377893518518517,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-09_191009_163238_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_4,B09,4,2019-10-09T16:24:57Z,8,2,2.6,2,6,2019-10-09T16:00:09Z,0.017222222222222222,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-09_191009_163238_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_4,C09,4,2019-10-09T16:24:57Z,15,2,3.3,3,3,2019-10-09T16:00:09Z,0.017222222222222222,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-09_191009_163238_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_4,D09,4,2019-10-09T16:24:57Z,20,2,2.8,2,8,2019-10-09T16:00:09Z,0.017222222222222222,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-09_191009_163238_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_4,E09,4,2019-10-09T16:24:57Z,18,2,2.4,2,4,2019-10-09T16:00:09Z,0.017222222222222222,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-09_191009_163238_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_4,F09,4,2019-10-09T16:24:57Z,23,2,1.1,1,1,2019-10-09T16:00:09Z,0.017222222222222222,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_0809am_191010_080915_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_4,B09,4,2019-10-10T08:02:16Z,11,2,2.6,2,6,2019-10-09T16:00:09Z,0.6681365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_0809am_191010_080915_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_4,C09,4,2019-10-10T08:02:16Z,24,2,3.3,3,3,2019-10-09T16:00:09Z,0.6681365740740741,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_0809am_191010_080915_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_4,D09,4,2019-10-10T08:02:16Z,23,2,2.8,2,8,2019-10-09T16:00:09Z,0.6681365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_0809am_191010_080915_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_4,E09,4,2019-10-10T08:02:16Z,18,2,2.4,2,4,2019-10-09T16:00:09Z,0.6681365740740741,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_0809am_191010_080915_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_4,F09,4,2019-10-10T08:02:16Z,38,2,1.1,1,1,2019-10-09T16:00:09Z,0.6681365740740741,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_4,B09,4,2019-10-10T17:43:52Z,10,2,2.6,2,6,2019-10-09T16:00:09Z,1.0720254629629629,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_4,C09,4,2019-10-10T17:43:52Z,28,2,3.3,3,3,2019-10-09T16:00:09Z,1.0720254629629629,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_4,D09,4,2019-10-10T17:43:52Z,21,2,2.8,2,8,2019-10-09T16:00:09Z,1.0720254629629629,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,E09_4,E09,4,2019-10-10T17:43:52Z,19,2,2.4,2,4,2019-10-09T16:00:09Z,1.0720254629629629,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-10_1750pm_191010_175050_0001_,data-raw/chlorophyll/aquatic-ecology-,F09_4,F09,4,2019-10-10T17:43:52Z,46,2,1.1,1,1,2019-10-09T16:00:09Z,1.0720254629629629,light_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,B09_4,B09,4,2019-10-11T08:19:21Z,14,2,2.6,2,6,2019-10-09T16:00:09Z,1.68,dark_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,C09_4,C09,4,2019-10-11T08:19:21Z,22,2,3.3,3,3,2019-10-09T16:00:09Z,1.68,cycle_acclimated,grown_in_dark
data-raw/chlorophyll/aquatic-ecology-plate4-2019-10-11_0826am_191011_082625_0001_,data-raw/chlorophyll/aquatic-ecology-,D09_4,D09,4,2019-10-11T08:19:21Z,33,2,2.8,2,8,2019-10-09T16:00:09Z,1.68,dark_acclimated,grown_in_dark
